plot,tree_no,YST,DBH,HT,DBH+1,HT+1,DBH+2,HT+2,DBH+3,HT+3,DBH+4,HT+4,DBH+5,HT+5
1,1561,24,10.5243933501035,72.9330732,10.526,73.625,10.527,74.286,10.528,74.921,10.529,75.531,10.53,76.118
1,1507,24,10.6368366205379,66.09908347999999,10.638,66.796,10.64,67.465,10.642,68.107,10.643,68.724,10.644,69.318
1,1444,24,10.7820333669511,73.55315196000001,10.784,74.261,10.786,74.94,10.788,75.592,10.79,76.218,10.791,76.821
1,1397,24,9.79933670433731,68.41863735999999,9.8,69.105,9.801,69.763,9.802,70.394,9.803,71.001,9.804,71.585
1,1288,24,10.0551200179332,68.26771872,10.058,69.021,10.061,69.743,10.064,70.436,10.067,71.102,10.069,71.743
1,1229,24,10.1842233226407,71.76181332,10.189,72.598,10.195,73.399,10.201,74.168,10.206,74.906,10.211,75.616
1,2611,24,10.5279199775071,69.83924108,10.544,70.865,10.565,71.847,10.586,72.789,10.604,73.694,10.619,74.564
1,2539,24,9.53013334581416,67.32939848,9.538,68.232,9.548,69.096,9.558,69.924,9.566,70.719,9.573,71.483
1,2293,24,9.25823004332399,63.1233616,9.26,63.857,9.262,64.56,9.264,65.234,9.266,65.882,9.268,66.505
1,2096,24,9.95087669825469,69.4225744,9.954,70.197,9.958,70.936,9.962,71.645,9.965,72.326,9.968,72.981
1,1984,24,10.0038333359266,69.8490836,10.006,70.594,10.009,71.307,10.012,71.992,10.014,72.647,10.016,73.278
1,1916,24,10.7912299805526,73.10367688,10.794,73.863,10.797,74.59,10.8,75.288,10.803,75.959,10.805,76.604
1,1803,24,9.74791330372083,63.44160308,9.749,64.153,9.751,64.835,9.753,65.49,9.755,66.119,9.756,66.725
1,1754,24,9.68547333089,70.74147208000001,9.687,71.426,9.688,72.08,9.689,72.708,9.69,73.311,9.691,73.891
1,1641,24,10.2340132889526,69.38648516,10.235,70.073,10.236,70.731,10.237,71.361,10.238,71.967,10.239,72.55
1,1584,24,10.1070866627838,69.8162752,10.108,70.5,10.109,71.156,10.11,71.786,10.111,72.391,10.112,72.973
1,1527,24,9.76947668837259,68.01837488,9.77,68.695,9.771,69.343,9.772,69.965,9.773,70.563,9.774,71.139
1,1421,24,10.3095733276747,73.93044856,10.312,74.682,10.315,75.402,10.318,76.093,10.321,76.757,10.323,77.396
1,1365,24,9.93038667256436,73.89764016000001,9.933,74.681,9.937,75.432,9.941,76.152,9.944,76.843,9.947,77.508
1,2816,24,10.0388900233031,69.22900484,10.05,70.194,10.065,71.118,10.08,72.004,10.093,72.855,10.104,73.673
1,2766,24,9.70265998061743,68.85170824000001,9.709,69.719,9.717,70.549,9.725,71.345,9.732,72.109,9.738,72.844
